X,Y,CCN,REPORT_DAT,SHIFT,METHOD,OFFENSE,BLOCK,XBLOCK,YBLOCK,WARD,ANC,DISTRICT,PSA,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,LATITUDE,LONGITUDE,BID,START_DATE,END_DATE,OBJECTID,OCTO_RECORD_ID
398793.710000001,140371.82,24055274,2024/04/15 18:38:46+00,DAY,OTHERS,THEFT F/AUTO,100 - 199 BLOCK OF IRVING STREET NW,398793.71,140371.82,5,5E,4,405,Cluster 21,002302 1,002302,Precinct 44,38.9312267245,-77.013912434,,2024/04/13 12:15:00+00,2024/04/13 12:57:00+00,679767448,
398650.93,145225.010000002,24056088,2024/04/15 02:01:37+00,EVENING,OTHERS,THEFT F/AUTO,200 - 399 BLOCK OF CARROLL STREET NW,398650.93,145225.01,4,4B,4,401,Cluster 17,001702 2,001702,Precinct 63,38.9749453559,-77.015568696,,2024/04/14 03:10:00+00,2024/04/15 01:05:00+00,679767449,
402996.270000003,140986.390000001,24056182,2024/04/15 03:47:18+00,MIDNIGHT,OTHERS,MOTOR VEHICLE THEFT,3800 - 3809 BLOCK OF EASTERN AVENUE NE,402996.27,140986.39,5,5B,5,503,Cluster 24,009400 3,009400,Precinct 69,38.9367586756,-76.9654406123,,2024/04/13 23:30:00+00,2024/04/14 06:30:00+00,679767450,
397162.490000002,141258.390000001,24129126,2024/08/22 20:16:33+00,EVENING,OTHERS,THEFT F/AUTO,3900 - 3999 BLOCK OF 14TH STREET NW,397162.49,141258.39,4,4C,4,404,Cluster 18,002504 2,002504,Precinct 47,38.9392094588,-77.0327293531,,2024/08/22 16:12:00+00,2024/08/22 16:17:00+00,679767451,
400779.481200002,132981.499400001,24129267,2024/08/23 00:35:17+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,2200 - 2299 BLOCK OF SHANNON PLACE SE,400779.481214676,132981.499416837,8,8A,7,701,Cluster 28,007503 1,007503,Precinct 119,38.8646525293,-76.9910184407,,2024/08/22 20:13:00+00,2024/08/22 21:49:00+00,679767452,
404636.927699998,133452.602600001,24129449,2024/08/23 07:16:55+00,MIDNIGHT,OTHERS,BURGLARY,1400 - 1599 BLOCK OF FORT DAVIS STREET SE,404636.927714256,133452.602585275,7,7B,6,605,Cluster 34,009902 2,009902,Precinct 110,38.8688845409,-76.9465679066,,2024/08/23 03:13:00+00,,679767453,
398186.039999999,137185.329999998,24130248,2024/08/24 13:46:01+00,DAY,OTHERS,THEFT/OTHER,600 - 699 BLOCK OF K STREET NW,398186.04,137185.33,6,6E,1,101,Cluster 8,004703 2,004703,Precinct 18,38.902520725,-77.0209124198,MOUNT VERNON TRIANGLE CID,2024/08/24 13:24:00+00,2024/08/24 13:46:00+00,679767454,
398809.619999997,134827.670000002,24130388,2024/08/24 20:38:26+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,1 - 299 BLOCK OF G STREET SW,398809.62,134827.67,6,6D,1,103,Cluster 9,010500 3,010500,Precinct 128,38.881283114,-77.0137193306,SOUTHWEST,2024/08/24 18:19:00+00,2024/08/24 19:57:00+00,679767455,
397831.810000002,137105.93,24130694,2024/08/25 08:15:26+00,MIDNIGHT,GUN,ASSAULT W/DANGEROUS WEAPON,900 - 999 BLOCK OF NEW YORK AVENUE NW,397831.81,137105.93,2,2C,2,209,Cluster 8,005802 5,005802,Precinct 129,38.9018046592,-77.0249959451,DOWNTOWN,2024/08/25 06:45:00+00,2024/08/25 06:52:00+00,679767456,
400384.780000001,136927.940000001,24131105,2024/08/26 03:21:47+00,MIDNIGHT,OTHERS,MOTOR VEHICLE THEFT,700 - 799 BLOCK OF H STREET NE,400384.78,136927.94,6,6A,1,104,Cluster 25,010602 2,010602,Precinct 83,38.9002038516,-76.9955641693,,2024/08/26 02:43:00+00,2024/08/26 02:50:00+00,679767457,
396902.590000004,141324.170000002,24131487,2024/08/26 19:35:50+00,EVENING,OTHERS,THEFT F/AUTO,4000 - 4099 BLOCK OF ARKANSAS AVENUE NW,396902.59,141324.17,4,4E,4,404,Cluster 18,002504 2,002504,Precinct 47,38.9398011464,-77.0357274749,,2024/08/26 15:00:00+00,2024/08/26 17:00:00+00,679767458,
395892.729999997,136464.350000001,24180976,2024/11/21 16:21:14+00,DAY,OTHERS,THEFT/OTHER,2100 - 2199 BLOCK OF E STREET NW,395892.73,136464.35,2,2A,2,207,Cluster 5,010800 3,010800,Precinct 2,38.8960181546,-77.0473467599,,2024/11/21 15:45:00+00,2024/11/21 15:48:00+00,679767476,
394844.469999999,140127.710000001,24181246,2024/11/22 01:35:45+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,2900 - 3099 BLOCK OF CATHEDRAL AVENUE NW,394844.47,140127.71,3,3C,2,204,Cluster 15,000502 1,000502,Precinct 26,38.9290134098,-77.0594581313,,2024/11/21 22:03:00+00,,679767477,
398629.549999997,142522.399999999,24181574,2024/11/22 17:31:27+00,DAY,OTHERS,THEFT F/AUTO,4900 - 4999 BLOCK OF 3RD STREET NW,398629.55,142522.4,4,4D,4,407,Cluster 18,002202 3,002202,Precinct 55,38.950599532,-77.0158100265,,2024/11/08 23:00:00+00,2024/11/10 15:00:00+00,679767478,
405013.990000002,134320.800000001,24182139,2024/11/23 18:03:28+00,DAY,OTHERS,MOTOR VEHICLE THEFT,700 - 899 BLOCK OF RIDGE ROAD SE,405013.99,134320.8,7,7E,6,605,Cluster 33,007707 1,007707,Precinct 106,38.8767035411,-76.9422166234,,2024/11/23 16:45:00+00,2024/11/23 17:28:00+00,679767479,
402556.0,139092.289999999,24182540,2024/11/24 09:17:56+00,MIDNIGHT,OTHERS,THEFT F/AUTO,2117 - 2299 BLOCK OF BLADENSBURG ROAD NE,402556,139092.29,5,5C,5,503,Cluster 24,011100 1,011100,Precinct 71,38.9196974243,-76.9705258,,2024/11/24 07:32:00+00,2024/11/24 09:00:00+00,679767480,
399333.630000003,129224.32,24182908,2024/11/25 01:14:38+00,EVENING,OTHERS,THEFT F/AUTO,4000 - 4098 BLOCK OF SOUTH CAPITOL STREET,399333.63,129224.32,8,8D,7,708,Cluster 39,009810 2,009810,Precinct 124,38.8308063012,-77.0076745977,,2024/11/23 06:15:00+00,2024/11/23 12:20:00+00,679767481,
402239.450000003,139507.359999999,24183039,2024/11/25 06:04:43+00,MIDNIGHT,OTHERS,THEFT F/AUTO,22ND STREET NE AND DOUGLAS STREET NE,402239.45001603,139507.35999889,5,5C,5,503,Cluster 22,011100 3,011100,Precinct 72,38.9234373724,-76.974174703,,2024/11/25 05:35:00+00,2024/11/25 05:37:00+00,679767482,
399352.119999997,137782.32,24183258,2024/11/25 18:02:40+00,DAY,OTHERS,MOTOR VEHICLE THEFT,1 - 98 BLOCK OF NEW YORK AVENUE NE,399352.12,137782.32,6,6E,5,501,Cluster 25,010601 1,010601,Precinct 144,38.9079002528,-77.0074697128,NOMA,2024/11/25 15:38:00+00,2024/11/25 15:45:00+00,679767483,
400594.859999999,139371.550000001,24183607,2024/11/26 04:47:32+00,MIDNIGHT,GUN,ASSAULT W/DANGEROUS WEAPON,900 - 999 BLOCK OF RHODE ISLAND AVENUE NE,400594.86,139371.55,5,5C,5,505,Cluster 22,009102 4,009102,Precinct 72,38.9222166046,-76.9931402028,,2024/11/26 03:36:00+00,2024/11/26 03:50:00+00,679767484,
401550.420000002,137312.899999999,24183715,2024/11/26 14:49:01+00,DAY,OTHERS,THEFT/OTHER,1000 - 1099 BLOCK OF 16TH STREET NE,401550.42,137312.9,5,5D,5,506,Cluster 23,008802 1,008802,Precinct 77,38.903670425,-76.9821255394,,2024/11/26 14:02:00+00,2024/11/26 14:10:00+00,679767485,
398974.390000001,142631.210000001,24184870,2024/11/28 18:15:08+00,DAY,OTHERS,MOTOR VEHICLE THEFT,5000 - 5099 BLOCK OF 1ST STREET NW,398974.39,142631.21,4,4D,4,407,Cluster 19,002202 1,002202,Precinct 57,38.9515801925,-77.0118319853,,2024/11/28 17:18:00+00,,679767486,
403459.939999998,140142.0,24185166,2024/11/29 17:17:24+00,DAY,OTHERS,THEFT/OTHER,2855 - 3200 BLOCK OF BLADENSBURG ROAD NE,403459.94,140142,5,5C,5,503,Cluster 24,011100 1,011100,Precinct 71,38.9291504511,-76.960096837,,2024/11/29 16:00:00+00,2024/11/29 17:00:00+00,679767487,
403128.999600001,134505.3539,24185293,2024/11/29 22:21:39+00,EVENING,GUN,ROBBERY,3000 - 3099 BLOCK OF K STREET SE,403128.999616857,134505.353914252,7,7B,6,605,Cluster 34,007709 1,007709,Precinct 132,38.8783748034,-76.9639392199,,2024/11/29 21:08:00+00,2024/11/29 22:21:00+00,679767488,
393173.950000003,142324.530000001,24185470,2024/11/30 05:18:16+00,MIDNIGHT,OTHERS,THEFT/OTHER,4500 - 4599 BLOCK OF 40TH STREET NW,393173.95,142324.53,3,3E,2,202,Cluster 11,001100 4,001100,Precinct 32,38.9487916125,-77.0787458915,,2024/11/30 03:56:00+00,2024/11/30 03:56:00+00,679767489,
395470.189999998,140835.530000001,24185894,2024/12/01 04:35:33+00,MIDNIGHT,OTHERS,BURGLARY,3500 - 3599 BLOCK OF WILLIAMSBURG LANE NW,395470.19,140835.53,3,3C,2,203,Cluster 15,001304 4,001304,Precinct 34,38.9353931157,-77.0522464485,,2024/11/30 21:00:00+00,2024/12/01 01:15:00+00,679767490,
402007.390000001,137002.100000001,24186126,2024/12/01 17:27:26+00,DAY,OTHERS,MOTOR VEHICLE THEFT,1800 - 1899 BLOCK OF H PLACE NE,402007.39,137002.1,5,5D,5,507,Cluster 23,008904 1,008904,Precinct 79,38.9008697036,-76.9768581386,,2024/12/01 17:06:00+00,2024/12/08 17:25:00+00,679767491,
399823.18,137620.010000002,24186154,2024/12/01 18:59:50+00,DAY,OTHERS,MOTOR VEHICLE THEFT,1200 - 1299 BLOCK OF 3RD STREET NE,399823.18,137620.01,6,6C,5,501,Cluster 25,010602 4,010602,Precinct 144,38.906438329,-77.0020385991,NOMA,2024/11/30 02:30:00+00,2024/12/01 13:00:00+00,679767492,
397162.060000002,140182.43,24186298,2024/12/02 00:12:52+00,EVENING,OTHERS,THEFT/OTHER,3100 - 3299 BLOCK OF 14TH STREET NW,397162.06,140182.43,1,1A,,,Cluster 2,002802 1,002802,Precinct 39,38.9295168861,-77.0327298633,,2024/12/01 23:35:00+00,2024/12/02 00:00:00+00,679767493,
405327.950000003,135921.920000002,24186682,2024/12/02 18:25:55+00,DAY,OTHERS,THEFT F/AUTO,4400 - 4499 BLOCK OF BENNING ROAD NE,405327.95,135921.92,7,7F,6,608,Cluster 33,007803 3,007803,Precinct 98,38.8911251955,-76.9385860009,,2024/12/02 17:44:00+00,2024/12/02 18:04:00+00,679767494,
399995.6919,134294.3884,24187107,2024/12/03 13:40:06+00,DAY,OTHERS,MOTOR VEHICLE THEFT,400 - 499 BLOCK OF M STREET SE,399995.691933949,134294.388378056,8,8F,1,106,Cluster 27,007203 1,007203,Precinct 131,38.8764799099,-77.0000496478,CAPITOL RIVERFRONT,2024/12/02 21:30:00+00,2024/12/03 11:30:00+00,679767495,
401238.312299997,132700.7722,24187283,2024/12/03 20:16:10+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,1424 - 1455 BLOCK OF CEDAR STREET SE,401238.312287102,132700.772184577,8,8A,7,701,Cluster 28,007503 2,007503,Precinct 114,38.8621230954,-76.985732073,,2024/12/03 17:34:00+00,2024/12/03 19:14:00+00,679767496,
393645.649999999,140765.550000001,24187714,2024/12/04 21:58:01+00,EVENING,OTHERS,THEFT/OTHER,3700 - 3749 BLOCK OF NEWARK STREET NW,393645.65,140765.55,3,3A,2,204,Cluster 14,001002 4,001002,Precinct 29,38.934751414,-77.0732898841,,2024/12/04 14:53:00+00,2024/12/04 15:37:00+00,679767497,
397430.710000001,137621.059999999,24188314,2024/12/06 16:14:45+00,DAY,OTHERS,THEFT/OTHER,1200 - 1299 BLOCK OF 13TH STREET NW,397430.71,137621.06,2,2F,3,307,Cluster 7,005004 1,005004,Precinct 17,38.9064440504,-77.029621947,,2024/11/24 07:24:00+00,2024/11/24 07:37:00+00,679767498,
397000.789999999,140445.780000001,24188448,2024/12/05 19:52:47+00,DAY,OTHERS,THEFT F/AUTO,1400 - 1599 BLOCK OF MONROE STREET NW,397000.79,140445.78,1,1A,3,302,Cluster 2,002802 1,002802,Precinct 41,38.9318886881,-77.0345909353,,2024/12/05 14:30:00+00,2024/12/05 15:00:00+00,679767499,
400200.631999999,132307.121100001,24188628,2024/12/05 05:00:00+00,MIDNIGHT,GUN,HOMICIDE,2700 - 2799 BLOCK OF WADE ROAD SE,400200.631998139,132307.121080212,8,8C,7,703,Cluster 37,007401 2,007401,Precinct 119,38.8585777697,-76.9976884179,,2024/12/05 22:15:00+00,2024/12/05 22:16:00+00,679767500,
393111.700000003,139779.23,24116511,2024/07/30 13:23:46+00,DAY,OTHERS,THEFT F/AUTO,3902 - 4099 BLOCK OF TUNLAW ROAD NW,393111.7,139779.23,3,3B,2,204,Cluster 14,000702 1,000702,Precinct 11,38.9258623188,-77.0794384612,,2024/07/28 22:30:00+00,2024/07/30 11:45:00+00,679767507,
397000.789999999,140445.780000001,24116567,2024/07/30 17:48:02+00,DAY,OTHERS,ROBBERY,1400 - 1599 BLOCK OF MONROE STREET NW,397000.79,140445.78,1,1A,3,302,Cluster 2,002802 1,002802,Precinct 41,38.9318886881,-77.0345909353,,2024/07/30 13:28:00+00,2024/07/30 16:00:00+00,679767508,
403121.299699999,131703.372299999,24117192,2024/08/01 02:23:50+00,EVENING,OTHERS,THEFT F/AUTO,3000 - 3199 BLOCK OF NAYLOR ROAD SE,403121.29968085,131703.372279651,8,8B,7,702,Cluster 36,007502 3,007502,Precinct 115,38.8531334276,-76.9640406795,,2024/07/31 15:24:00+00,2024/07/31 17:33:00+00,679767509,
396958.759999998,141060.510000002,24118567,2024/08/03 02:08:47+00,EVENING,OTHERS,ROBBERY,1414 - 1599 BLOCK OF SPRING ROAD NW,396958.76,141060.51,1,1D,4,408,Cluster 2,002801 2,002801,Precinct 41,38.937426216,-77.0350784062,,2024/08/02 23:31:00+00,2024/08/03 02:06:00+00,679767510,
399593.770000003,138180.609999999,24118690,2024/08/03 07:11:16+00,MIDNIGHT,KNIFE,ASSAULT W/DANGEROUS WEAPON,1600 - 1626 BLOCK OF ECKINGTON PLACE NE,399593.77,138180.61,5,5F,5,502,Cluster 21,008702 2,008702,Precinct 75,38.9114883305,-77.0046838521,NOMA,2024/08/03 05:20:00+00,,679767511,
397171.109999999,137408.25,24118789,2024/08/03 15:35:00+00,DAY,OTHERS,THEFT/OTHER,1100 - 1199 BLOCK OF VERMONT AVENUE NW,397171.11,137408.25,2,2C,2,207,Cluster 8,010100 3,010100,Precinct 17,38.9045261865,-77.0326140595,DOWNTOWN,2024/08/03 12:28:00+00,2024/08/03 12:30:00+00,679767512,
396169.869999997,138141.809999999,24118894,2024/08/03 17:55:19+00,DAY,OTHERS,THEFT/OTHER,1900 - 1999 BLOCK OF Q STREET NW,396169.87,138141.81,2,2B,2,208,Cluster 6,004202 1,004202,Precinct 14,38.9111305552,-77.0441613696,DUPONT CIRCLE,2024/08/03 16:44:00+00,2024/08/03 17:45:00+00,679767513,
398814.172700003,136325.473200001,24118944,2024/08/04 00:38:19+00,EVENING,OTHERS,THEFT/OTHER,2ND STREET NW AND D STREET NW,398814.1726888,136325.47318814,6,6E,1,102,Cluster 8,005900 2,005900,Precinct 1,38.8947758966,-77.0136694449,DOWNTOWN,2024/08/03 19:35:00+00,2024/08/03 21:37:00+00,679767514,
406145.263300002,137024.175500002,24119034,2024/08/03 23:45:58+00,EVENING,GUN,ASSAULT W/DANGEROUS WEAPON,5000 - 5099 BLOCK OF HUNT STREET NE,406145.263267656,137024.175548589,7,7C,6,608,Cluster 31,007809 1,007809,Precinct 94,38.9010493794,-76.9291551707,,2024/08/03 20:46:00+00,2024/08/03 23:00:00+00,679767515,
402817.799999997,132471.609999999,24119357,2024/08/04 16:41:24+00,DAY,OTHERS,THEFT/OTHER,2721 - 2899 BLOCK OF GOOD HOPE ROAD SE,402817.8,132471.61,7,7B,6,606,Cluster 35,007604 3,007604,Precinct 113,38.8600550644,-76.9675340373,,2024/08/04 15:03:00+00,2024/08/04 16:23:00+00,679767516,
399400.691699997,129896.3552,24120202,2024/08/06 06:13:43+00,MIDNIGHT,GUN,ASSAULT W/DANGEROUS WEAPON,3651 - 3799 BLOCK OF MARTIN LUTHER KING JR AVENUE SE,399400.691709397,129896.355157975,8,8D,7,707,Cluster 39,010400 1,010400,Precinct 124,38.8368603507,-77.0069028318,,2024/08/06 01:29:00+00,2024/08/06 06:00:00+00,679767517,
398054.659999996,143895.600000001,24121029,2024/08/07 17:57:54+00,DAY,OTHERS,THEFT F/AUTO,6000 - 6013 BLOCK OF 7TH STREET NW,398054.66,143895.6,4,4B,4,402,Cluster 17,001901 2,001901,Precinct 58,38.9629685926,-77.0224460686,,2024/08/07 15:00:00+00,2024/08/07 16:53:00+00,679767518,
400649.770000003,142380.359999999,24121414,2024/08/08 16:31:11+00,DAY,OTHERS,THEFT/OTHER,4923 - 4999 BLOCK OF SOUTH DAKOTA AVENUE NE,400649.77,142380.36,5,5A,4,405,Cluster 20,009509 1,009509,Precinct 66,38.9493208255,-76.9925041435,,2024/08/07 20:00:00+00,2024/08/07 20:10:00+00,679767519,
397912.609999999,140776.379999999,24122086,2024/08/09 21:22:29+00,EVENING,OTHERS,THEFT F/AUTO,3601 - 3638 BLOCK OF GEORGIA AVENUE NW,397912.61,140776.38,1,1E,4,409,Cluster 2,003100 2,003100,Precinct 43,38.9348694723,-77.0240756033,,2024/08/09 19:39:00+00,2024/08/09 19:45:00+00,679767520,
404689.009999998,135000.84,24122440,2024/08/10 11:15:29+00,DAY,OTHERS,MOTOR VEHICLE THEFT,4000 - 4099 BLOCK OF E STREET SE,404689.01,135000.84,7,7F,6,603,Cluster 32,007703 2,007703,Precinct 103,38.882831399,-76.9459571922,,2024/08/10 10:18:00+00,2024/08/10 11:14:00+00,679767521,
400857.722199999,133183.182100002,24122519,2024/08/10 18:22:03+00,DAY,OTHERS,THEFT/OTHER,2000 - 2099 BLOCK OF SHANNON PLACE SE,400857.722238749,133183.182073025,8,8A,7,701,Cluster 28,007503 1,007503,Precinct 114,38.866469297,-76.9901166582,ANACOSTIA,2024/08/10 15:16:00+00,2024/08/10 15:41:00+00,679767522,
399622.270000003,134352.620000001,24122972,2024/08/11 15:38:33+00,DAY,OTHERS,THEFT/OTHER,1100 - 1199 BLOCK OF NEW JERSEY AVENUE SE,399622.27,134352.62,8,8F,1,106,Cluster 27,007203 1,007203,Precinct 131,38.8770044023,-77.004353141,CAPITOL RIVERFRONT,2024/08/11 12:54:00+00,2024/08/11 13:48:00+00,679767523,
398680.5088,134351.575300001,24123106,2024/08/11 20:49:38+00,EVENING,OTHERS,THEFT/OTHER,1100 - 1199 BLOCK OF 3RD STREET SW,398680.508796729,134351.575322109,6,6D,1,105,Cluster 9,010201 2,010201,Precinct 128,38.8769940825,-77.0152064449,SOUTHWEST,2024/08/11 20:23:00+00,2024/08/11 20:46:00+00,679767524,
403455.475000001,132118.050000001,24123131,2024/08/11 21:53:58+00,EVENING,OTHERS,THEFT F/AUTO,2700 - 2799 BLOCK OF 33RD STREET SE,403455.47497716,132118.050008036,7,7B,6,606,Cluster 35,007603 4,007603,Precinct 113,38.8568677725,-76.9601886885,,2024/08/10 17:30:00+00,2024/08/11 13:00:00+00,679767525,
403516.7245,133455.8127,24020554,2024/02/09 17:58:53+00,DAY,OTHERS,THEFT/OTHER,3200 - 3299 BLOCK OF PENNSYLVANIA AVENUE SE,403516.724545217,133455.812729278,7,7B,6,605,Cluster 34,009901 2,009901,Precinct 109,38.8689186523,-76.9594761766,,2024/02/09 13:56:00+00,2024/02/09 14:37:00+00,679767532,
399953.420000002,134056.210000001,24020876,2024/02/10 01:52:22+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,1300 - 1399 BLOCK OF 4TH STREET SE,399953.42,134056.21,8,8F,1,106,Cluster 27,007201 2,007201,Precinct 131,38.8743343032,-77.0005367901,CAPITOL RIVERFRONT,2024/02/10 00:15:00+00,2024/02/10 01:07:00+00,679767533,
400232.916299999,135255.095600002,24021196,2024/02/10 18:07:08+00,DAY,OTHERS,THEFT/OTHER,600 - 669 BLOCK OF PENNSYLVANIA AVENUE SE,400232.916286169,135255.095578947,6,6B,1,107,Cluster 26,006500 1,006500,Precinct 89,38.8851343032,-76.9973154556,CAPITOL HILL,2024/02/10 16:27:00+00,,679767534,
392230.490000002,141880.530000001,24021377,2024/02/11 20:23:22+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,4500 - 4599 BLOCK OF WARREN STREET NW,392230.49,141880.53,3,3E,2,202,Cluster 11,001003 3,001003,Precinct 30,38.9447841003,-77.0896246908,,2024/02/10 02:00:00+00,2024/02/10 15:00:00+00,679767535,
400512.460600004,130574.929099999,24022219,2024/02/20 11:08:25+00,MIDNIGHT,OTHERS,THEFT F/AUTO,3200 - 3299 BLOCK OF WHEELER ROAD SE,400512.460606429,130574.929078604,8,8C,7,705,Cluster 39,009804 1,009804,Precinct 122,38.8429733051,-76.9940969743,,2024/02/12 18:19:00+00,2024/02/12 19:36:00+00,679767536,
397162.060000002,140182.43,24022767,2024/02/13 18:33:30+00,DAY,OTHERS,THEFT/OTHER,3100 - 3299 BLOCK OF 14TH STREET NW,397162.06,140182.43,1,1A,,,Cluster 2,002802 1,002802,Precinct 39,38.9295168861,-77.0327298633,,2024/02/13 17:35:00+00,2024/02/13 18:00:00+00,679767537,
393645.649999999,140765.550000001,24022923,2024/02/13 23:51:24+00,EVENING,OTHERS,THEFT/OTHER,3700 - 3749 BLOCK OF NEWARK STREET NW,393645.65,140765.55,3,3A,2,204,Cluster 14,001002 4,001002,Precinct 29,38.934751414,-77.0732898841,,2024/02/13 22:28:00+00,2024/02/13 22:36:00+00,679767538,
401605.575300001,133515.528299998,24023153,2024/02/14 12:41:43+00,DAY,OTHERS,THEFT F/AUTO,1600 - 1699 BLOCK OF R STREET SE,401605.575327443,133515.528313333,8,8A,6,607,Cluster 34,007601 4,007601,Precinct 140,38.8694621604,-76.9814985382,,2024/02/13 01:30:00+00,2024/02/14 11:52:00+00,679767539,
399856.109999999,134410.73,24023825,2024/02/15 17:42:31+00,DAY,OTHERS,THEFT F/AUTO,300 - 335 BLOCK OF L STREET SE,399856.11,134410.73,8,8F,,,Cluster 27,007203 4,007203,Precinct 131,38.8775279494,-77.0016582693,CAPITOL RIVERFRONT,2024/02/15 03:00:00+00,2024/02/15 17:40:00+00,679767540,
402172.710000001,141762.199999999,24024445,2024/02/17 02:52:01+00,EVENING,OTHERS,THEFT F/AUTO,4400 - 4498 BLOCK OF EASTERN AVENUE NE,402172.71,141762.2,5,5B,5,503,Cluster 20,009400 1,009400,Precinct 69,38.9437498204,-76.9749372087,,2024/02/15 21:00:00+00,2024/02/16 13:30:00+00,679767541,
399979.560000002,137738.670000002,24024661,2024/02/17 04:19:45+00,MIDNIGHT,OTHERS,BURGLARY,1236 - 1249 BLOCK OF 4TH STREET NE,399979.56,137738.67,5,5D,5,501,Cluster 23,008803 2,008803,Precinct 76,38.907507277,-77.0002356611,,2024/02/17 01:12:00+00,,679767542,
397564.399999999,139119.440000001,24025302,2024/02/19 07:31:49+00,MIDNIGHT,OTHERS,THEFT F/AUTO,2200 - 2299 BLOCK OF 12TH STREET NW,397564.4,139119.44,1,1B,3,305,Cluster 3,004401 1,004401,Precinct 22,38.9199423422,-77.0280859186,,2024/02/18 06:20:00+00,2024/02/18 07:45:00+00,679767543,
397426.710000001,143925.93,24025507,2024/02/18 20:17:34+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,6000 - 6059 BLOCK OF 13TH STREET NW,397426.71,143925.93,4,4A,4,402,Cluster 17,001804 3,001804,Precinct 60,38.9632401974,-77.0296917066,,2024/02/18 18:50:00+00,2024/02/18 20:00:00+00,679767544,
399953.100000001,141548.379999999,24025680,2024/02/19 04:02:00+00,MIDNIGHT,OTHERS,THEFT/OTHER,300 - 399 BLOCK OF HAWAII AVENUE NE,399953.1,141548.38,5,5A,4,,Cluster 19,009510 3,009510,Precinct 44,38.941826354,-77.0005409894,,2024/02/18 22:00:00+00,2024/02/18 22:05:00+00,679767545,
402258.920000002,132857.68,24025939,2024/02/19 18:05:55+00,DAY,OTHERS,THEFT F/AUTO,2300 - 2399 BLOCK OF GOOD HOPE ROAD SE,402258.92,132857.68,8,8A,6,607,Cluster 34,007605 3,007605,Precinct 112,38.8635345572,-76.9739720394,,2024/02/19 11:00:00+00,2024/02/19 11:30:00+00,679767546,
398054.549999997,138634.059999999,24026279,2024/02/20 05:27:31+00,MIDNIGHT,KNIFE,ROBBERY,700 - 799 BLOCK OF T STREET NW,398054.55,138634.06,1,1B,3,305,Cluster 3,004402 2,004402,Precinct 137,38.9155711012,-77.0224324196,,2024/02/20 04:02:00+00,2024/02/20 04:30:00+00,679767547,
394912.079999998,137666.670000002,24026304,2024/02/20 05:51:45+00,MIDNIGHT,OTHERS,THEFT F/AUTO,2900 - 2999 BLOCK OF N STREET NW,394912.08,137666.67,2,2E,2,206,Cluster 4,000102 3,000102,Precinct 5,38.9068439503,-77.0586601549,,2024/02/06 16:30:00+00,2024/02/06 17:25:00+00,679767548,
402968.284699999,133587.539900001,24026710,2024/02/21 00:29:37+00,EVENING,OTHERS,THEFT/OTHER,1600 - 1699 BLOCK OF 29TH STREET SE,402968.284736708,133587.5399294,7,7B,6,607,Cluster 34,007604 2,007604,Precinct 111,38.8701073265,-76.9657953737,,2024/02/20 23:40:00+00,2024/02/21 00:00:00+00,679767549,
399489.979999997,143829.27,24026758,2024/02/21 01:47:35+00,EVENING,OTHERS,BURGLARY,5900 - 5999 BLOCK OF 1ST STREET NE,399489.98,143829.27,4,4B,4,406,Cluster 19,009505 2,009505,Precinct 64,38.9623730816,-77.0058847544,,2024/02/21 01:10:00+00,2024/02/21 01:47:00+00,679767550,
398010.079999998,138818.940000001,24026958,2024/02/21 19:33:06+00,DAY,OTHERS,THEFT/OTHER,2000 - 2099 BLOCK OF 8TH STREET NW,398010.08,138818.94,1,1B,3,305,Cluster 3,003500 3,003500,Precinct 37,38.917236462,-77.0229457261,,2024/02/21 14:30:00+00,2024/02/21 14:40:00+00,679767551,
397965.57,137857.390000001,24095217,2024/06/22 20:19:17+00,EVENING,OTHERS,THEFT/OTHER,800 - 899 BLOCK OF O STREET NW,397965.57,137857.39,2,2G,3,307,Cluster 7,004901 2,004901,Precinct 18,38.9085743935,-77.023456121,,2024/06/22 15:00:00+00,2024/06/22 15:20:00+00,679767552,
400541.5,139301.399999999,24095309,2024/06/23 03:14:59+00,MIDNIGHT,OTHERS,THEFT/OTHER,2300 - 2499 BLOCK OF WASHINGTON PLACE NE,400541.5,139301.4,5,5C,5,505,Cluster 22,009102 4,009102,Precinct 72,38.9215847053,-76.9937555941,,2024/06/22 21:49:00+00,2024/06/22 23:44:00+00,679767553,
402835.479999997,139007.07,24095611,2024/06/23 12:39:33+00,DAY,OTHERS,THEFT F/AUTO,2300 - 3099 BLOCK OF V STREET NE,402835.48,139007.07,5,5C,5,503,Cluster 24,011100 1,011100,Precinct 71,38.9189288774,-76.9673033629,,2024/06/22 03:00:00+00,2024/06/22 05:20:00+00,679767554,
